nre2-6m2s	Consumer Services Mediated Complaints
gzvm-na49	Contractor / Sub Contractor Change Order Report
avhb-5jhc	Cooking Gas Consumption And Cost (2010 - Mar 2019)
m48u-yjt8	Council Committees And Meetings
jqy3-ybjq	Council district breakdown
uvw5-9znb	Council Members
fgq8-am2v	Courses/Training Provider Listing
tsy7-gcm8	Court Liaison Contact Sheet
afsf-hz68	Credited Job Placement Report
eccv-9dzr	CURRENT BASES
bjmk-35w5	Current Plan Programs
zkky-n5j3	Current Reservoir Levels
bzjf-rmtp	Current RFP
7479-ugqb	Daily Inmates In Custody
sci4-yqgk	Daily Report Of Single Adult And Family Intake
kwte-dppd	Daily Tasks Park Cleaning Records
tm5c-buy3	Dataset Removals
2k3g-r445	DCA Fines and Fees
8hgr-brxd	DCA Monthly Compliance Report Date for Process Servers
ubdi-jgw2	DCAS Managed Building Energy Usage
56u5-n9sa	DCAS Managed Building Fuel Usage
xx2p-4jnq	DCAS Managed Public Buildings
ka27-qx5k	DCLA Cultural Institutions Group Funding
rb2h-bgai	DCLA Cultural Organization Resources
u35m-9t32	DCLA Cultural Organizations
7hgn-sgmk	DCLA Cultural Organizations Capital Funding
vhtt-kpwy	DCLA Materials For The Arts - Donor Information
rskq-5bfv	DCLA Program Funding for FY11
y6fv-k6p7	DCLA Programs Funding
j8p3-8ufc	DCLA: Programs Funding for FY2010
bd8j-m46a	Debt Affordability Statement Schedules
rfu7-paqe	Deed Restriction Database
xzy8-qqgf	Demographic Projection Report - Enrollment Projections - New York City Public Schools prepared by Statistical Forecasting
6khm-nrue	Demographics by Borough
ud6j-d73w	Demographics by Community District
hebw-6hze	Demographics by Zip Code
kku6-nxdu	Demographic Statistics By Zip Code
exsg-kpya	Denied TW and Wholesale Market Companies
6j6t-3ixh	Department for the Aging (DFTA) All Contracted Providers
k2wr-xdxp	Department for the Aging (DFTA) Bottom Line Budgets of Caregiver Resources Contracted Providers
vwd9-skbw	Department for the Aging (DFTA) Bottom Line Budgets of Case Management Contracted Providers
8qnp-qwn4	Department for the Aging (DFTA) Bottom Line Budgets of City Meals on Wheels Administration Services Contracted Providers
uzf5-g4f3	Department for the Aging (DFTA) Bottom Line Budgets of Elderly Abuse and Crime Prevention Contracted Providers
5zea-fjhf	Department for the Aging (DFTA) Bottom Line Budgets of Geriatric Mental Health Services Contracted Providers
fuhv-y2p6	Department for the Aging (DFTA) Bottom Line Budgets of Home Care Contracted Providers
xig4-mrik	Department for the Aging (DFTA) Bottom Line Budgets of Home Delivered Meals Contracted Providers
xqxn-4jph	Department for the Aging (DFTA) Bottom Line Budgets of Legal Services Contracted Providers
xe6a-qapf	Department for the Aging (DFTA) Bottom Line Budgets of NORC Contracted Providers
tjt7-rf2i	Department for the Aging (DFTA) Bottom Line Budgets of NY Connects Contracted Providers
rr6u-cdtn	Department for the Aging (DFTA) Bottom Line Budgets of Senior Center Contracted Providers
pz9j-6fgq	Department for the Aging (DFTA) Bottom Line Budgets of Transportation Services Contracted Providers
i6ju-7fj4	Department for the Aging (DFTA) Caregiver Resources Contracted Providers
4zkm-p9aw	Department for the Aging (DFTA) Case Management Contracted Providers
jpkr-jhk8	Department for the Aging (DFTA) City Meals on Wheels Administration Contracted Providers
cqc8-am9x	Department for the Aging (DFTA) Contracted Providers
ujnu-3rei	Department for the Aging (DFTA) Elderly Abuse and Crime Prevention Contracted Providers
7yq2-hq9c	Department for the Aging (DFTA) Geriatric Mental Health Contracted Providers
g7pj-iz7m	Department for the Aging (DFTA) Homecare Contracted Providers
e34y-fjmv	Department for the Aging (DFTA) Home Delivered Meals Contracted Providers
a5ub-y4r4	Department for the Aging (DFTA) Legal Contracted Providers
kwxj-h5ji	Department for the Aging (DFTA) NORC Contracted Providers
mrey-ykjt	Department for the Aging (DFTA) NYConnects Contracted Providers
cgd2-a96k	Department for the Aging (DFTA) Reported Line Item Expenditures by Month of Caregiver Resources Contracted Providers
kvc5-kdj8	Department for the Aging (DFTA) Reported Line Item Expenditures by Month of Case Management Contracted Providers
dqsy-6vth	Department for the Aging (DFTA) Reported Line Item Expenditures by Month of City Meals on Wheels Administration Contracted Providers
9wgm-cdbe	Department for the Aging (DFTA) Reported Line Item Expenditures by Month of Elderly Abuse and Prevention Contracted Providers
vypd-m9q8	Department for the Aging (DFTA) Reported Line Item Expenditures by Month of Geriatric Mental Health Contracted Providers
e635-qjv5	Department for the Aging (DFTA) Reported Line Item Expenditures by Month of Homecare Contracted Providers
4vfc-wci4	Department for the Aging (DFTA) Reported Line Item Expenditures by Month of Home Delivered Meals Contracted Providers
2knz-3yg6	Department for the Aging (DFTA) Reported Line Item Expenditures by Month of Legal Services Contracted Providers
bjzv-ubve	Department for the Aging (DFTA) Reported Line Item Expenditures by Month of NORC Services Contracted Providers
mu33-54em	Department for the Aging (DFTA) Reported Line Item Expenditures by Month of NY Connects Services Contracted Providers
n6uv-kunx	Department for the Aging (DFTA) Reported Line Item Expenditures by Month of Senior Center Contracted Providers
s3uf-q278	Department for the Aging (DFTA) Reported Line Item Expenditures by Month of Transportation Services Contracted Providers
x2ak-gjxj	Department for the Aging (DFTA) Reported Service Units by Month of Care Giver Contracted Providers
b8z8-mpdb	Department for the Aging (DFTA) Reported Service Units by Month of Case Management Agency Contracted Providers
tbhc-a2hs	Department for the Aging (DFTA) Reported Service Units by Month of City Meals on Wheels Administration Contracted Providers
aq7p-fpw6	Department for the Aging (DFTA) Reported Service Units by Month of Elderly Abuse and Crime Prevention Contracted Providers
nhca-vme6	Department for the Aging (DFTA) Reported Service Units by Month of Geriatric Mental Health Contracted Providers
gx64-vjdi	Department for the Aging (DFTA) Reported Service Units by Month of Home Care Agency Contracted Providers
4f2g-zrdv	Department for the Aging (DFTA) Reported Service Units by Month of Home Delivered Meals Contracted Providers
eifs-wzhm	Department for the Aging (DFTA) Reported Service Units by Month of Legal Contracted Providers
ddcy-y5zn	Department for the Aging (DFTA) Reported Service Units by Month of NORC Contracted Providers
s5mq-f5ie	Department for the Aging (DFTA) Reported Service Units by Month of NY Connects Contracted Providers
5sq4-wrrm	Department for the Aging (DFTA) Reported Service Units by Month of Senior Center Contracted Providers
5vqp-meve	Department for the Aging (DFTA) Reported Service Units by Month of Transportation Contracted Providers
mrxp-4hmg	Department for the Aging (DFTA) Senior Center Contracted Providers
peat-vx5z	Department for the Aging (DFTA) Services by Caregiver Resources Contracted Providers
h7yn-dap5	Department for the Aging (DFTA) Services by Case Management Contracted Providers
ft9w-x7u5	Department for the Aging (DFTA) Services by City Meals on Wheels Administration Contracted Providers
xjgv-jugs	Department for the Aging (DFTA) Services by Elderly Abuse and Crime Prevention Contracted Providers
aqu8-c9ea	Department for the Aging (DFTA) Services by Geriatric Mental Health Contracted Providers
h6ku-kycw	Department for the Aging (DFTA) Services by Homecare Contracted Providers
hdz6-s54z	Department for the Aging (DFTA) Services by Home Delivered Meals Contracted Providers
fuwu-64db	Department for the Aging (DFTA) Services by Legal Contracted Providers
6ucq-fahe	Department for the Aging (DFTA) Services by NORC Contracted Providers
hnj4-7uii	Department for the Aging (DFTA) Services by NYConnects Contracted Providers
ad38-uy5g	Department for the Aging (DFTA) Services by Senior Center Contracted Providers
ng7s-zne2	Department for the Aging (DFTA) Services by Transportation Contracted Providers
32cj-z7va	Department for the Aging (DFTA)  - Social Adult Day Care Services
6wjr-mhgf	Department for the Aging (DFTA) Transportation Contracted Providers
x2s6-6d2j	DEP - Cryptosporidium And Giardia Data Set
vr8p-8shw	Derelict Vehicle Dispositions - Tow
bjuu-44hx	Derelict Vehicle Dispositions - Vehicles
pq5i-thsu	Derelict Vehicles Dispositions - Complaints
ncre-qhxs	Designated and Calendared Buildings and Sites
k46n-sa2m	DHS Daily Report
5e9h-x6ak	DHS Data Dashboard
e4ej-j6hn	Directory of Accessible Parks Facilities and Programs
jhn3-4vdj	Directory Of Adult Shelter Performance Ranking FY 2011 Q3 2011 Q4
j7gw-gcxi	Directory Of Awarded Construction Contracts
qpm9-j523	Directory Of Business Improvement Districts
2eq2-trdu	Directory Of Competitive Bid
cete-9g3v	Directory Of DHS Contacts
tfbb-gszk	Directory Of DOP Office Locations
xggi-kgx9	Directory of Family Justice Centers
y7z5-rhh5	Directory Of Family Shelter Performance Ranking FY 2012 Q4 and 2013 Q1
tc6u-8rnp	Directory of Food Stamp Centers
ntcm-2w4k	Directory Of Homebase Locations
bmxf-3rd4	Directory Of Homeless Drop- In Centers
5t4n-d72c	Directory Of Homeless Population By Year
9d9t-bmk7	Directory Of Job Centers
fdx7-6jsr	Directory Of Land Use Application Fees
i447-i5u3	Directory Of New York City Police Pension Fund Contact Numbers
e266-vpg7	Directory Of New York City Police Pension Fund Financial Reports
48pb-zy2g	Directory Of NYC Cable Providers
crns-fw6u	Directory of NYCHA Community Facilities
fydx-dgvr	Directory of Requests for Telephonic Interpretation
hjae-yuav	Directory Of Toilets In Public Parks
x56h-7iwp	Directory Of Unsheltered Street Homeless To General Population Ratio 2009
8kiv-2ukd	Directory Of Unsheltered Street Homeless To General Population Ratio 2010
ivbu-e2q7	Directory Of Unsheltered Street Homeless To General Population Ratio 2011
483x-fy9e	Directory Of Unsheltered Street Homeless To General Population Ratio 2012
g63j-swsd	Distribution Sites LCR Monitoring Results
ctpn-f4h4	District Resource Statement - CA Population
tu4y-7fre	District Resource Statement - MA Enrollees
4ggh-um8t	District Resource Statement - SNAP Population
iz2q-9x8d	DOB Cellular Antenna Filings
bs8b-p36w	DOB Certificate Of Occupancy
eabe-havv	DOB Complaints Received
6bgk-3dad	DOB ECB Violations
ic3t-wcy2	DOB Job Application Filings
t8hj-ruu2	DOB License Info
rbx6-tga4	DOB NOW: Build – Approved Permits
w9ak-ipjd	DOB NOW: Build – Job Application Filings
dm9a-ab7w	DOB NOW: Electrical Permit Applications
xmmq-y7za	DOB NOW: Electrical Permit Details
52dp-yji6	DOB NOW: Safety Boiler
xubg-57si	DOB NOW: Safety – Facades Compliance Filings
ipu4-2q9a	DOB Permit Issuance
nyis-y4yr	DOB Sign Application Filings
i296-73x5	DOB Stalled Construction Sites
3h2n-5cm9	DOB Violations
wkaa-8g8b	DOC Annual Statistics
hm7r-w4y9	DOC Visitor Arrests
wavz-fkw8	DOE Building Space Usage
u553-m549	DOE High School Directory 2013-2014
by6m-6zpb	DOE High School Programs 2014-2015
en2c-j6tw	DOF: Condominium Comparable Rental Income – Bronx – FY 2008/2009
n2s5-fumm	DOF: Condominium Comparable Rental Income – Bronx – FY 2009/2010
bawj-6bgn	DOF: Condominium comparable rental income – Bronx - FY 2010/2011
3qfc-4tta	DOF: Condominium Comparable Rental Income – Bronx – FY 2011/2012
rmv8-86p4	DOF: Condominium Comparable Rental Income – Brooklyn – FY 2008/2009
w6yt-hctp	DOF: Condominium Comparable Rental Income – Brooklyn – FY 2009/2010
5mw2-hzqx	DOF: Condominium comparable rental income – Brooklyn - FY 2010/2011
bss9-579f	DOF: Condominium Comparable Rental Income – Brooklyn – FY 2011/2012
956m-xy24	DOF: Condominium Comparable Rental Income –Manhattan – FY 2008/2009
ad4c-mphb	DOF: Condominium Comparable Rental Income – Manhattan – FY 2009/2010
ikqj-pyhc	DOF: Condominium comparable rental income – Manhattan - FY 2010/2011
dvzp-h4k9	DOF: Condominium Comparable Rental Income – Manhattan – FY 2011/2012
m59i-mqex	DOF: Condominium Comparable Rental Income – Queens – FY 2008/2009
crbs-vur7	DOF: Condominium Comparable Rental Income – Queens – FY 2009/2010
s3zn-tf7c	DOF: Condominium comparable rental income – Queens - FY 2010/2011
jcih-dj9q	DOF: Condominium Comparable Rental Income – Queens – FY 2011/2012
cyfw-hfqk	DOF: Condominium Comparable Rental Income – Staten Island – FY 2008/2009
wv4q-e75v	DOF: Condominium Comparable Rental Income –Staten Island – FY 2009/2010
a5qt-5jpu	DOF: Condominium comparable rental income – Staten Island - FY 2010/2011
tkdy-59zg	DOF: Condominium Comparable Rental Income – Staten Island – FY 2011/2012
gahm-hu5h	DOF: Cooperative Comparable Rental Income – Bronx – FY 2008/2009
3miu-myq2	DOF: Cooperative Comparable Rental Income – Bronx – FY 2009/2010
qbce-2kcu	DOF: Cooperative Comparable Rental Income – Bronx – FY 2010/2011
yrf7-4wry	DOF: Cooperative Comparable Rental Income – Bronx – FY 2011/2012
62mr-ukqs	DOF: Cooperative Comparable Rental Income – Brooklyn – FY 2008/2009
tyfh-9h2y	DOF: Cooperative Comparable Rental Income – Brooklyn – FY 2009/2010
f42p-xqaa	DOF: Cooperative Comparable Rental Income – Brooklyn – FY 2010/2011
irhv-jqz7	DOF: Cooperative Comparable Rental Income – Brooklyn – FY 2011/2012
myei-c3fa	DOF: Cooperative Comparable Rental Income (Citywide)
3btx-p4av	DOF: Cooperative Comparable Rental Income – Manhattan– FY 2008/2009
niy5-4j7q	DOF: Cooperative Comparable Rental Income – Manhattan– FY 2009/2010
jxyc-rxiv	DOF: Cooperative Comparable Rental Income – Manhattan– FY 2010/2011
m56g-jpua	DOF: Cooperative Comparable Rental Income – Manhattan– FY 2011/2012
cwg5-cqkm	DOF: Cooperative Comparable Rental Income – Queens – FY 2008/2009
ykx2-pdw8	DOF: Cooperative Comparable Rental Income – Queens – FY 2009/2010
r4s5-tb2g	DOF: Cooperative Comparable Rental Income – Queens – FY 2010/2011
sjpy-4cc9	DOF: Cooperative Comparable Rental Income – Queens – FY 2011/2012
97iw-vtbx	DOF: Cooperative Comparable Rental Income – Staten Island – FY 2008/2009
9sfa-4geq	DOF: Cooperative Comparable Rental Income – Staten Island – FY 2009/2010
b37b-brfu	DOF: Cooperative Comparable Rental Income – Staten Island – FY 2010/2011
2zbg-i8fx	DOF: Cooperative Comparable Rental Income – Staten Island – FY 2011/2012
paab-n3s5	DOF: Open Balance Summary (Replaced by Property Charges Summary)
ncbg-6agr	DOF Parking Violation Codes
scjx-j6np	DOF: Property Charges Balance
j7in-ctnu	DOF: Refund List - Real property Tax
w5ea-ydu3	DOF: Refund List - Real Property Tax
qmh3-uvgq	DOF ScoffTow Case Information
5ebm-myj7	DOF: Summary of Neighborhood Sales by Neighborhood Citywide by Borough
6rf2-gv9k	DOF: Summary of Neighborhood Sales Citywide Class 1-, 2- and 3-Family homes
hdu7-ujt4	DOF: Summary of Neighborhood Sales Citywide for Class 1-, 2- and 3-Family homes - 2007
ugc2-6t2g	DOF: Summary of Neighborhood Sales Citywide for Class 1-, 2- and 3-Family homes - 2008
5ps9-yuef	DOF: Summary of Neighborhood Sales Citywide for Class 1-, 2- and 3-Family homes - 2009
nbun-a9vi	DOF: Summary of Neighborhood Sales for Brooklyn for Class 1-, 2- and 3-Family homes - 2009
5yay-3jd5	DOF: Summary of Neighborhood Sales for Manhattan for Class 1-, 2- and 3-Family homes - 2009
948r-3ads	DOF: Summary of Neighborhood Sales for Queens for Class 1-, 2- and 3-Family homes - 2009
ntbr-wib6	DOF: Summary of Neighborhood Sales for Staten Island for Class 1-, 2- and 3-Family homes - 2009
w4v6-3sdt	DOF: Summary of Neighborhood Sales for the Bronx for Class 1-, 2- and 3-Family homes - 2009
thrx-b6bc	DOF: Summary of Neighborhood Sales in Brooklyn for Class 1-, 2- and 3-Family homes - 2008
7s3q-rztu	DOF: Summary of Neighborhood Sales in Manhattan for Class 1-, 2- and 3-Family homes - 2008
7fnf-kyf4	DOF: Summary of Neighborhood Sales in Queens for Class 1-, 2- and 3-Family homes - 2005
j7yn-nvq9	DOF: Summary of Neighborhood Sales in Queens for Class 1-, 2- and 3-Family homes - 2006
hcv4-fhfs	DOF: Summary of Neighborhood Sales in Queens for Class 1-, 2- and 3-Family homes - 2007
aa5u-mys6	DOF: Summary of Neighborhood Sales in Queens for Class 1-, 2- and 3-Family homes - 2008
rp8m-vm93	DOF: Summary of Neighborhood Sales in Staten Island for Class 1-, 2- and 3-Family homes - 2008
h4jy-7dv7	DOF: Summary of Neighborhood Sales in the Bronx for Class 1-, 2- and 3-Family homes - 2008
hphp-39kk	DOHMH and DEP Waterborne Disease Risk Assessment Program Annual Report Data: Cryptosporidiosis by race/ethnicity and age group.
r63n-8hf3	DOHMH and DEP Waterborne Disease Risk Assessment Program Annual Report Data: Cryptosporidiosis by race/ethnicity and borough of residence
at9c-pdf7	DOHMH and DEP Waterborne Disease Risk Assessment Program Annual Report Data: Percentage of interviewed cryptosporidiosis case-patients by type of tap water exposure before disease onset, by Immune Status
ws4r-n9v4	DOHMH and DEP Waterborne Disease Risk Assessment Program Annual Report Data: Percentage of interviewed cryptosporidiosis case-patients reporting selected potential risk exposures before disease onset, by Immune Status
2xir-kwzz	DOHMH Beach Water Quality Data
wymh-dvmd	DOHMH Call Center Summary
dsg6-ifza	DOHMH Childcare Center Inspections
csut-3wpr	DOHMH Community Health Survey (2010-2016)
wi3r-8uzb	DOHMH Community Mental Health Survey
y4fw-iqfr	DOHMH Cooling Tower Data
2etw-ycbc	DOHMH CoveredNYC
rsgh-akpg	DOHMH Dog Bite Data
8vwk-6iz2	DOHMH Farmers Markets
nk7g-qeep	DOHMH Health Map - Hepatitis
fju2-rdad	DOHMH HIV/AIDS Annual Report
pwts-g83w	DOHMH HIV Service Directory
9jgj-bmct	DOHMH Indoor Environmental Complaints
qgc5-ecnb	DOHMH MenuStat
43nn-pn8j	DOHMH New York City Restaurant Inspection Results
ax85-bzte	DOHMH Tuberculosis Surveillance: Data from the Tuberculosis Control Annual Summary
72mk-a8z7	Doing Business Search - Entities
2sps-j9st	Doing Business Search - People
u6p4-fsey	DOP Adult Case Closings By Reason
k72f-2ytm	DOP Adult Case Closings By Type
y3gq-zv28	DOP Adult Case Count By Type
ph29-5mxy	DOP Adult Cases Snapshot by Calendar Year
8dxm-n5ha	DOP Adult Cases Snapshot by Fiscal Year
jmr8-fdbz	DOP Adult Early Discharges by Calendar Year
4e8h-wu86	DOP Adult Early Discharges by Fiscal Year
k659-gwja	DOP Adult Investigations by Calendar Year
vvym-pu7g	DOP Adult Investigations by Fiscal Year
kkwv-djnk	DOP Adult Investigations Ordered
arhf-esqb	DOP Adult Probationers Rearrested As A Percentage Of NYPD Arrest Report (Monthly Average)
gk9u-c3tv	DOP Adult Rearrest Rate (Monthly Average)
az65-9z36	DOP Adult Supervision Intakes by Calendar Year
4fsz-s7id	DOP Adult Supervision Intakes by Fiscal Year
3av7-txd8	DOP Adult Supervision Passthrough by Calendar Year
9ev8-8rz6	DOP Adult Supervision Passthrough by Fiscal Year
f2cz-q2ik	DOP Adult Violations of Probation Disposed by Calendar Year
9sys-2i9y	DOP Adult Violations of Probation Disposed by Fiscal Year
k2ye-5mmh	DOP Adult Violations of Probation Filed by Calendar Year
fve3-eee8	DOP Adult Violations of Probation Filed by Fiscal Year
qnwe-j5my	DOP Eligible Diversion Rate for Juveniles by Calendar Year
cxcv-mgtn	DOP Eligible Diversion Rate for Juveniles by Fiscal Year
wha7-46h5	DOP Juvenile Case Closings By Reason
sefr-5pmx	DOP Juvenile Case Closings By Type
c49b-3kmd	DOP Juvenile Case Count By Type
65js-fhgz	DOP Juvenile Cases Snapshot by Calendar Year
4epu-t832	DOP Juvenile Cases Snapshot by Fiscal Year
7ree-jtaa	DOP Juvenile Intakes by Calendar Year
ff9v-9yzg	DOP Juvenile Intakes by Fiscal Year
vk9f-gvzq	DOP Juvenile Investigations Assigned
fsis-j6x5	DOP Juvenile Investigations by Calendar Year
3mji-gpg5	DOP Juvenile Investigations by Fiscal Year
7m8q-jgtg	DOP Juvenile Probationers Rearrested As A Percentage Of NYPD Arrest Report (Monthly Average)
c87b-2j3i	DOP Juvenile Rearrest Rate (Monthly Average)
tgqn-na2n	DOP Juvenile Supervision Intakes by Calendar Year
xdqu-utzq	DOP Juvenile Supervision Intakes by Fiscal Year
6r8r-c474	DOP Juvenile Supervision Passthrough by Calendar Year
3f5y-5web	DOP Juvenile Supervision Passthrough by Fiscal Year
qf92-qkjm	DOP Juvenile Violations of Probation Disposed by Calendar Year
gi3h-3i8t	DOP Juvenile Violations of Probation Disposed by Fiscal Year
vbgf-ket3	DOP Juvenile Violations of Probation Filed by Calendar Year
mzy5-smmw	DOP Juvenile Violations of Probation Filed by Fiscal Year
8gqz-6v9v	Downtown Brooklyn Partnership (DBP)/ Court-Livingston-Schermerhorn (CLS)  Retail Locations
bkwf-xfky	Drinking Water Quality Distribution Monitoring Data
4tqt-y424	Drivers and Attendants
kuk6-452p	DSNY Electronics Drop Off Sites
gpwd-npar	DSNY Graffiti Tracking
ebb7-mvp5	DSNY Monthly Tonnage Data
tiyn-ajjm	DSNY Organics Collection Participation
6yag-pnij	DSNY Other Organics Collection Tonnages
tavr-zknk	DSNY Salt Usage
yv6j-r66f	DSNY - Solid Waste Management Freshkills documents
phkb-tkts	DSNY Waste Characterization: Citywide Subsort
sx92-yn4a	DSNY Waste Characterization: Comparison Table
k3ks-jzek	DSNY Waste Characterization: Mainsort
mbd7-jfnc	DYCD after-school programs
a8rp-fpnn	DYCD after-school programs: Adolescent Literacy
35sw-rdxj	DYCD after-school programs:  Beacon Programs
pyif-r8qe	DYCD after-school programs: Beacon Satellite At NYCHA Programs
dhs7-q59e	DYCD after-school programs: Family Support  Programs for Seniors
esw6-z4id	DYCD after-school programs: Fatherhood
9f5k-vxxv	DYCD after-school programs: Health Stat
yqkf-i7a4	DYCD after-school programs: Healthy Families
fqcv-e9sg	DYCD after-school-programs: Housing
zmut-au2w	DYCD after-school programs: Immigrant Services
56u9-ryj4	DYCD after-school programs: ISY In-School Youth Employment Programs
99br-frp6	DYCD after-school programs: Jobs and Internships
ia9u-k3t3	DYCD after-school programs: NDA Adult Literacy Programs
ut9y-2ptp	DYCD after-school programs: NDA Educational High School Progams
6rg9-pfbz	DYCD after-school programs: NDA Educational Middle School Programs
k3qa-jvkc	DYCD after-school programs: NDA Family Literacy
mrxb-9w9v	DYCD after-school programs: NDA Youth Employment Programs
chv4-k4fa	DYCD after-school programs: Neighborhood Development Area (NDA) Family Support
36hn-wea6	DYCD after-school programs: OSY Out Of School Youth Employment Programs
uvks-tn5n	DYCD  after-school programs: Out Of School Time
w9cy-nnma	DYCD after-school programs: Reading And Writing Literacy Programs
ujsc-un6m	DYCD after-school programs: Runaway And Homeless Youth
q5x3-7piv	DYCD after-school-programs: SYEP Summer Youth Employment Programs
fijd-wye8	DYCD after-school programs: Teen ACTION Programs
73bd-vkmx	DYCD after-school programs: Young Adult Internship Programs
75e9-fg2t	DYCD Contractors
pf3n-zn2m	DYCD-funded Program Sites - Geocoded Data
ebkm-iyma	DYCD Program Sites
x9i6-ckbm	ECS Conduit Data
hxm3-23vy	E-Designations: CSV file
i3a3-qxkf	Election District Poll Sites
jr24-e7cr	Electric Consumption And Cost (2010 - March 2019)
mpqk-skis	Emergency Food Assistance Program (Quarterly Report)
pasr-j7fb	Emergency Response Incidents
76xm-jjuj	EMS Incident Dispatch Data
kyvb-rbwd	Encroachments and Defacements
q39e-7gbs	Energy and Water Data Disclosure for Local Law 84 2012 (Data for Calendar Year 2011)
5gde-fmj3	Energy and Water Data Disclosure for Local Law 84 2013 (Data for Calendar Year 2012)
rgfe-8y2z	Energy and Water Data Disclosure for Local Law 84 2014 (Data for Calendar Year 2013)
jzst-u7j8	Energy and Water Data Disclosure for Local Law 84 2015 (Data for Calendar Year 2014)
hypw-js3b	Energy and Water Data Disclosure for Local Law 84 2016 (Data for Calendar Year 2015)
8u86-bviy	Energy and Water Data Disclosure for Local Law 84 2017 (Data for Calendar Year 2016)
n2mv-q2ia	Energy and Water Data Disclosure for Local Law 84 2018 (Data for Calendar Year 2017)
vavg-cg3g	Energy Demand Response Program
h3qk-ybvt	Energy Efficiency Projects
mq6n-s45c	Energy Usage From DOE Buildings
p39r-nm7f	Enforcement Fines
yhfh-vyns	English Language Arts (ELA) Test Results 2006-2012 - District - All Students
vqix-8bak	English Language Arts (ELA) Test Results 2006-2012 - District - Ethnicity
hq56-zhrp	Enrollment Capacity And Utilization Reports - Historical by Building
q9xk-w9iv	Enrollment Capacity And Utilization Reports - Historical by Organization
gkd7-3vk7	Enrollment Capacity And Utilization Reports - Target by Building
8b9a-pywy	Enrollment Capacity And Utilization Reports - Target by Organization
ud2m-5tb4	Entitation
v959-5k2w	Entitation Parsed Species
aa5e-digs	Entry Point LCR Monitoring Results
p2q7-at72	Environmentally Preferable Purchasing FY15 - Construction
jt9i-9gxr	Environmentally Preferable Purchasing  FY15 - Goods
t6n8-68ps	Event Fee Schedule
6z8x-wfk4	Evictions
myn9-hwsy	Exemption Classification Codes
7yay-m4ae	Expense Actuals
mwzb-yiwb	Expense Budget
39g5-gbp3	Expense Budget Funding - All Source
e4p3-6ecr	Expense Financial Plan - AdptPrel
x5tk-fa54	Expense Financial Plan - Exec
sqmu-2ixd	Expense Financial Plan - Qtr1
ji82-xba5	Facilities Database
wr4r-bue7	Fair Student Funding Budget Detail 1
nbgq-j9jt	Fair Student Funding Budget Detail 2
su6u-afcg	Family & Adult Court Contact Information
hjnm-89hx	Family Assistance (FA) Recipients
a9es-3fcm	Family planning benefit program income levels
a35y-93e7	Family Violence Related Snapshots: New York City Community Board Districts
7kc8-z939	FCRC Annual Concession Plan
rbvx-jqnh	FCRC Annual Concession Plan Franchises
hc8x-tcnd	FDNY Firehouse Listing
32y8-s55c	FDNY Line Of Duty Deaths
j34j-vqvt	FDNY Monthly Response Times
cp6j-7bjj	Fee Charges
2v9c-2k7f	FHV Base Aggregate Report
2bmr-jdsv	FHV Base Aggregate Report - Historical
tg4x-b46p	Film Permits
dt2z-amuf	Financial Empowerment Centers
e64w-ctmw	Financial Plan Baseline & Initiatives By Funding
d33y-i2m7	Financial Plan Headcount Baseline & Initiatives By Funding
8m42-w767	Fire Incident Dispatch Data
24nr-gahi	Five Year Plan Summary by Capital Category
9ddq-vbjj	Five Year Summary By Citywide Category
sivq-4tyd	Forest Restoration Tracking
4pt5-3vv4	Forestry Inspections
mu46-p9is	Forestry Service Requests
bdjm-n7q4	Forestry Work Orders
8wbx-tsch	For Hire Vehicles (FHV) - Active
xjfq-wh2d	For Hire Vehicles (FHV) - Active Drivers
k5us-nav4	Free Residential at-the-tap Lead and Copper Data
2t2c-qih9	Full-Time And Full-Time Equivalent Staffing Levels
jvce-szsb	Fulton Street Mall businesses
ujdf-5byz	Funded Capacity Seats and Additional Needs
jhjm-vsp8	FY03 – FY12 MMR Agency Performance Indicators
fxdy-q85h	FY15 MMR Agency Performance Indicators
erts-eyf6	FY15 MMR Agency Resources
43ab-v68i	FY16 BID Trends Report Data
8jfz-tjny	FY16 MMR Agency Performance Indicators
5c95-uqu5	FY16 MMR Agency Resources
gepv-dxc2	FY16 MMR Spending and Budget Information by Units of Appropriation
q5za-zqz7	FY16 PMMR Agency Performance Indicators
7ceq-6nwu	FY16 PMMR Agency Resources
emuv-tx7t	FY17 BID Trends Report Data
25cx-4jug	FY17 MMR Agency Performance Indicators
e2ey-aicw	FY17 MMR Agency Resources
xk6g-r83g	FY17 MMR Goals And Services
7jkp-5w5g	FY17 MMR Spending and Budget Information by Units of Appropriation
him9-7gri	FY17 PMMR Agency Performance Indicators
aagv-t6fa	FY17 PMMR Agency Resources
jjvq-4t2v	FY17 PMMR Spending and Budget Information by Units of Appropriation
m6ad-jy3s	FY18 BID Trends Report Data
f3cg-u8bv	FY18 MMR Agency Performance Indicators
8fcu-mcx2	FY18 MMR Agency Resources
v6g5-uh5z	FY18 MMR Goals And Services
ng9f-agux	FY18 MMR Spending And Budgetary Units of Appropriation
us4j-b5zt	FY18 PMMR  Agency Performance Indicators
q9rw-qihz	FY18 PMMR Agency Resources
jzdn-258f	FY18 PMMR Services and Goals
qbjq-atxv	FY18 PMMR Spending and Budget
s67x-p7nk	FY19 MMR Agency Resources
qe6k-pu9t	FY19 MMR Goals and Services
